"assignment.id","worker.id","trial.num","rule.id","rule.desc","example.num","polarity","string","time"
"3SITXWYCNV9RAPOHC2H4LY47YV9XBJ","d2f7661",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",8,"positive","aaaaaaaaaaaaaaaaaa","1494008573853"
"3SITXWYCNV9RAPOHC2H4LY47YV9XBJ","d2f7661",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",9,"negative","aa","1494008577987"
"3SITXWYCNV9RAPOHC2H4LY47YV9XBJ","d2f7661",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",10,"negative","22222222222","1494008584282"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","aaaaaaa","1495197739774"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"positive","AAAAAAA","1495197745961"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",3,"positive","aAaAaAaAaA","1495197750446"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",4,"negative","aaaaaab","1495197758192"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",5,"negative","bbbbb","1495197763489"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",6,"negative","abc","1495197779175"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",7,"negative","aaaaaa!","1495197783301"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",8,"negative","aaaA1","1495197792943"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",2,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","12345","1495197807001"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",2,"zip-code-1","The sequence is exactly 5 characters long",2,"negative","1234","1495197810716"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",2,"zip-code-1","The sequence is exactly 5 characters long",3,"negative","123456","1495197813601"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",2,"zip-code-1","The sequence is exactly 5 characters long",4,"positive","asdfg","1495197817969"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",2,"zip-code-1","The sequence is exactly 5 characters long",5,"negative","asdf","1495197822134"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",2,"zip-code-1","The sequence is exactly 5 characters long",6,"negative","asdfgh","1495197825619"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","[asdf","1495197834303"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"positive","[342efwerdf","1495197839888"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",3,"positive","[123%$d","1495197844388"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",4,"negative","fewf","1495197851336"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",5,"negative","14234","1495197858338"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",6,"negative","f43wdf","1495197860859"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",4,"suffix-s-2","The sequence must contain at least one lower case letter",1,"positive","ASDFa","1495197868085"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",4,"suffix-s-2","The sequence must contain at least one lower case letter",2,"positive","ASDFasdwe","1495197872259"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",4,"suffix-s-2","The sequence must contain at least one lower case letter",3,"negative","ASFEF","1495197876901"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",4,"suffix-s-2","The sequence must contain at least one lower case letter",4,"negative","ASD12312","1495197879604"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",4,"suffix-s-2","The sequence must contain at least one lower case letter",5,"negative","1231232","1495197883007"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",4,"suffix-s-2","The sequence must contain at least one lower case letter",6,"positive","1232asasd","1495197887840"
"3SKEMFQBZ352ORR3A7I54264VSIK8G","6fa965a",4,"suffix-s-2","The sequence must contain at least one lower case letter",7,"positive","123123asdadS","1495197892445"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[10008]","1494014489361"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","[aaa]","1494014520610"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"negative","[bbbbb]","1494014536962"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"negative","[aa]","1494014545242"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",4,"positive","[aaaa]","1494014565698"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",5,"negative","[bbb]","1494014574002"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",3,"suffix-s","The string must end in <code>s</code>",1,"positive","[aaas]","1494014588320"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",3,"suffix-s","The string must end in <code>s</code>",2,"negative","[aasa]","1494014601257"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",3,"suffix-s","The string must end in <code>s</code>",3,"positive","[aaaaaas]","1494014615657"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",3,"suffix-s","The string must end in <code>s</code>",4,"negative","[aaa]","1494014628051"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","[12345]","1494014645265"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"negative","[1234a]","1494014658672"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","[123456]","1494014676568"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"negative","[aaaaa]","1494014685138"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",5,"negative","[123ab]","1494014696977"
"3SNVL38CI4S40UHGRJYA6O2NK7WKCQ","c8cecf0",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",6,"negative","[ab123]","1494014707506"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","is in order","1495198000563"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","is not not in order","1495198018854"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"positive","is in numerical order","1495198027121"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",1,"positive","must contain a lower case s","1495198054548"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",2,"negative","contains an upper case S","1495198066588"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",3,"positive","M,N,O,P,Q,R,s,Q,U,V,W","1495198080102"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","First character must be an opening Bracket","1495198126069"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"positive","when looking at a keybaoard, P_] is the first character","1495198149808"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",4,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","First letter of the alphabet","1495198209651"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",4,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"positive","Can only be this letter","1495198216362"
"3SPJ0334213MSDC35QGN20UT9ILYJ9","7e2d9f0",4,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",3,"positive","Can be either lower or upper case","1495198223496"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",1,"delimiters-2","The last character of the sequence must be <code>]</code>",1,"positive","5839302]","1495198522918"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",1,"delimiters-2","The last character of the sequence must be <code>]</code>",2,"positive","ABCDFEG]","1495198545930"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",1,"positive","123456s","1495198563797"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",2,"negative","123456","1495198577881"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",3,"positive","ABCDEFs","1495198585841"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","aaaaaAAAA","1495198602667"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"positive","AAAAAAAAAA","1495198612327"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",3,"positive","aaaaaaaaaa","1495198619033"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","1234567","1495198633274"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","678905","1495198639894"
"3SPJ0334213MSDC35QGN20UT9IMYJA","1253592",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"positive","234567","1495198646320"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","1,3,5,7","1495198524574"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"negative","1,2,3,4","1495198564706"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"positive","9,11,13,15","1495198599398"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",2,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","[james","1495198631173"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",2,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"negative","james","1495198652854"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","aAAa","1495198668549"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"negative","aBBa","1495198687560"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",4,"suffix-s-2","The sequence must contain at least one lower case letter",1,"positive","HaIL","1495198702656"
"3TK8OJTYM1L1AUKWVSYNSXCB00QVPY","9233e4b",4,"suffix-s-2","The sequence must contain at least one lower case letter",2,"negative","HAIL","1495198716908"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","A, aA, AaA, aAaA","1495197459217"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"negative","A, ca, AcA, cAcA","1495197487589"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",2,"delimiters-2","The last character of the sequence must be <code>]</code>",1,"positive","123], 765], 3dw]","1495197522136"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",2,"delimiters-2","The last character of the sequence must be <code>]</code>",2,"negative","]jh[, hh]3, ]]]34","1495197559154"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",2,"delimiters-2","The last character of the sequence must be <code>]</code>",3,"positive","frg], 34k], 23o]","1495197589323"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",3,"suffix-s-2","The sequence must contain at least one lower case letter",1,"positive","Aaa, Bbb, Cc, Dda","1495197614270"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",3,"suffix-s-2","The sequence must contain at least one lower case letter",2,"negative","ASE, AAA, 345G, GJKI","1495197635399"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",3,"suffix-s-2","The sequence must contain at least one lower case letter",3,"positive","d367, t9kj, 3jgki","1495197658798"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",4,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","12345, ghert, d83lo","1495197685531"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",4,"zip-code-1","The sequence is exactly 5 characters long",2,"negative","34h, 3, 3jskoss, e","1495197700552"
"3TMFV4NEP8ETJRLKZL18SD0ZIZRW8O","4a9630e",4,"zip-code-1","The sequence is exactly 5 characters long",3,"positive","bnoiu, k30Pe, 3$fje","1495197716254"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",1,"suffix-s-2","The sequence must contain at least one lower case letter",1,"negative","CATS5737GHD5","1495205504376"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",1,"suffix-s-2","The sequence must contain at least one lower case letter",2,"negative","63AGFH6JJSAF","1495205525806"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",1,"suffix-s-2","The sequence must contain at least one lower case letter",3,"positive","ANF56g373HHD","1495205550162"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",1,"suffix-s-2","The sequence must contain at least one lower case letter",4,"positive","b4HRY76IWNQJ","1495205583525"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",2,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","12E45","1495205601638"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",2,"zip-code-1","The sequence is exactly 5 characters long",2,"positive","HOUSE","1495205615972"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",2,"zip-code-1","The sequence is exactly 5 characters long",3,"negative","DUSJJJ445NA","1495205622631"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",2,"zip-code-1","The sequence is exactly 5 characters long",4,"negative","78348SJFJKH","1495205633954"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",2,"zip-code-1","The sequence is exactly 5 characters long",5,"positive","56YGH","1495205641412"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",3,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",1,"positive","aaaaaa","1495205660542"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",3,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",2,"positive","aaaaaa","1495205664708"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",3,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"positive","aaaaaa","1495205668240"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",3,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",4,"negative","bbBBcCdD","1495205672776"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",4,"delimiters-2","The last character of the sequence must be <code>]</code>",1,"positive","dhjgafg]","1495205700062"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",4,"delimiters-2","The last character of the sequence must be <code>]</code>",2,"positive","[21467384]","1495205716981"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",4,"delimiters-2","The last character of the sequence must be <code>]</code>",3,"negative","634rsgdhgsggd","1495205727945"
"3U088ZLJVKTB12GH4HOTZYUHZ1G0W6","4d1bbae",4,"delimiters-2","The last character of the sequence must be <code>]</code>",4,"negative","bwu2g6","1495205734795"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",1,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","[0234","1495198136426"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",1,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"positive","[9235","1495198173617"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",1,"delimiters-1","The first character of the sequence must be <code>[</code> ",3,"negative","1234","1495198203623"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",2,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","12345","1495198263436"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",2,"zip-code-1","The sequence is exactly 5 characters long",2,"positive","98432","1495198280276"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",2,"zip-code-1","The sequence is exactly 5 characters long",3,"positive","76890","1495198299767"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",2,"zip-code-1","The sequence is exactly 5 characters long",4,"negative","2357","1495198315994"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",2,"zip-code-1","The sequence is exactly 5 characters long",5,"negative","643","1495198328170"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",2,"zip-code-1","The sequence is exactly 5 characters long",6,"negative","986437","1495198342023"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",3,"suffix-s-2","The sequence must contain at least one lower case letter",1,"positive","c2345","1495198432220"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",3,"suffix-s-2","The sequence must contain at least one lower case letter",2,"positive","769s2","1495198450427"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",3,"suffix-s-2","The sequence must contain at least one lower case letter",3,"positive","A123h","1495198468544"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",3,"suffix-s-2","The sequence must contain at least one lower case letter",4,"positive","DaGG","1495198495471"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",3,"suffix-s-2","The sequence must contain at least one lower case letter",5,"negative","FAR34","1495198520204"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",3,"suffix-s-2","The sequence must contain at least one lower case letter",6,"negative","34527","1495198549385"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",4,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","Aaaa","1495198574964"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",4,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"positive","aaaa","1495198584637"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",4,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",3,"negative","Aaa1","1495198594323"
"3URFVVM165IVBJX2DBMKN9C6WSNUZS","3841958",4,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",4,"negative","Adaaa","1495198605117"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",1,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",1,"positive","s8729Hd","1495197704607"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",1,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",2,"positive","7586sjdur78","1495197731275"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",1,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",3,"positive","sdhfg789","1495197739964"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",1,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",4,"positive","ehejf758hs","1495197748794"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",2,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","38494758","1495197770696"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",2,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","47484846","1495197776452"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",2,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"positive","9283649","1495197779095"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",2,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"positive","47484937","1495197781504"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",2,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",5,"positive","26373735","1495197785181"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","aaaAAAAaA","1495197796694"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"positive","AAAAaaaaAaaAA","1495197802127"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",3,"positive","aaaaaAAAAAAAaaAaaA","1495197808786"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",3,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",4,"positive","aaAAaaAaaaaaA","1495197815087"
"3VELCLL3GKJ9X5F4ABIT9FRR9QW1FC","249c1d8",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","[dhdjd7373","1495197833871"
